popularity,genres,vote_average,budget_adj,revenue_adj
0.354768,Action|Comedy,5.1,25023901.3012845,0.0
0.35024099999999997,Action|Comedy|Drama|Thriller,5.6,0.0,0.0
0.349723,Drama|Thriller,5.8,48657585.8636089,0.0
0.347219,Adventure|Action,4.9,62559753.2532114,24051985.4866933
0.347013,Animation|Family|Fantasy,5.0,0.0,0.0
0.346432,Comedy,4.6,20853251.084403798,0.0
0.3383,Comedy|Drama,6.9,0.0,0.0
0.334345,Comedy|Drama|Fantasy,5.5,0.0,166434249.768841
0.331074,Drama|Thriller,5.3,52828236.0804896,24162142.0904383
0.32448899999999997,Comedy,6.3,0.0,44.48693564672811
0.322048,Romance|Animation|Family|Adventure|Fantasy,4.8,0.0,11984610.8567864
0.319461,Comedy|Drama,5.3,0.0,0.0
0.317794,Drama|Thriller,6.1,38926068.6908871,23494662.8884282
0.314037,Comedy|Family,5.0,23633684.5623243,0.0
0.054653999999999994,Comedy|Family,3.6,0.0,0.0
0.313033,Comedy|Drama|Romance,6.3,58389103.0363306,0.0
0.311699,Drama|Romance,5.2,83413004.33761519,0.0
0.30952399999999997,Family|Comedy|Fantasy,6.0,0.0,0.0
0.306603,Documentary,7.0,0.0,0.0
0.301638,Action|Thriller|Science Fiction,3.4,0.0,0.0
0.17996199999999898,Comedy|Romance|Drama,6.5,0.0,0.0
0.2941,Adventure|Family|Fantasy,6.7,38926068.6908871,0.0
0.392776,Drama|Thriller,6.6,4170650.21688076,309405.247206255
0.291573,Comedy,7.9,0.0,0.0
0.273934,,6.7,0.0,0.0
0.27362800000000004,TV Movie|Adventure|Drama|Science Fiction,5.6,6951083.69480127,58389103.0363306
0.271121,Comedy|Drama,5.9,0.0,0.0
0.14447000000000002,Comedy|Science Fiction|Thriller|Adventure,5.9,34755418.474006295,0.0
0.261042,Drama|Romance,5.8,0.0,0.0
0.254728,Action|Comedy,5.8,0.0,0.0
0.24734699999999998,Comedy,5.6,0.0,0.0
0.24396199999999998,Comedy|Drama|Romance,6.6,4170650.21688076,3480864.98729411
0.240968,Fantasy|Horror|Science Fiction,4.6,55608669.55841011,68993369.08322011
0.23817800000000003,Thriller|Crime|Mystery,6.9,24328792.931804396,0.0
0.233055,Comedy|Family,5.9,0.0,0.0
0.21821999999999997,Horror,4.9,0.0,0.0
0.228483,Drama|Horror|Mystery|Thriller,5.0,0.0,0.0
0.22462800000000002,Adventure|Drama|Family,5.2,31974984.996085804,0.0
0.221598,Drama|Action|Thriller,4.6,20853251.084403798,106187.53495526199
0.22005100000000002,Adventure|Comedy|Family,5.5,0.0,0.0
0.21936399999999998,Action|Drama|Romance,6.1,18072817.6064833,0.0
0.219176,Comedy|Romance,4.4,11121733.911682,0.0
0.213414,Horror|Thriller,4.9,3475541.84740063,0.0
0.212402,Comedy|Drama|Horror,6.8,0.0,0.0
0.21156599999999998,Drama|Comedy,7.0,4170650.21688076,212918.644655457
0.20861100000000002,Comedy|Fantasy|Horror|Science Fiction,4.1,0.0,0.0
0.204837,Comedy|Drama|Romance|Thriller,5.3,486575.85863608797,0.0
0.201035,Comedy,5.0,0.0,0.0
0.14916600000000002,Drama|Foreign|Romance,6.6,0.0,0.0
0.19445,Music|Comedy,7.4,0.0,0.0
0.493379,Action|Adventure|Comedy,7.2,0.0,0.0
0.087853,Drama|War,6.1,0.0,0.0
0.239002,Action|Science Fiction|Comedy,4.8,0.0,0.0
0.185178,Horror,4.0,4170650.21688076,0.0
0.176222,Comedy|Drama|Family,5.5,16682600.867523002,0.0
0.16676400000000002,Comedy|Drama,6.0,0.0,0.0
0.1616,TV Movie|Comedy|Drama|Romance,6.6,0.0,0.0
0.150869,Drama|Family,5.3,0.0,0.0
0.141542,Comedy|Family,3.8,0.0,0.0
0.212308,History|Drama,5.9,0.0,0.0
0.12237200000000001,Fantasy|Comedy|Science Fiction|Family,5.2,0.0,0.0
0.11786400000000001,Comedy|Science Fiction,7.0,0.0,0.0
0.111375,Fantasy|Comedy|Music,4.8,18072817.6064833,6421430.58029175
0.099873,Horror,6.0,9731517.17272177,1529238.41285627
0.09401699999999999,Comedy|Romance|Drama,5.2,34755418.474006295,13999482.5613297
0.077304,Fantasy|Comedy|Family,5.3,44486935.6467281,0.0
0.073779,Documentary|Drama,7.9,0.0,0.0
0.071142,Documentary,7.0,0.0,3706481.87164323
0.038355,Drama|Comedy|Romance|Foreign,6.6,0.0,0.0
0.028541000000000004,Comedy,7.3,0.0,0.0
0.028143,Comedy|Thriller|Crime|Romance,6.3,0.0,0.0
4.271452,Action|Drama|Adventure,7.7,130428087.77734299,579506463.914726
3.095625,Mystery|Thriller,7.9,11396629.0290882,50301043.2220954
2.977558,Family|Comedy|Fantasy,6.1,155753930.064206,437049836.952227
2.197205,Adventure|Drama,7.3,113966290.290882,544039793.4829509
2.153361,Thriller|Crime,7.5,12662921.1434313,105808674.40489301
1.956406,Adventure|Action|Thriller,5.8,158286514.29289198,691886948.73239
1.889388,Fantasy|Comedy|Romance,5.3,60782021.48847061,114451543.55943501
1.8152439999999999,Comedy,5.9,24059550.172519602,352054243.648785
1.7684630000000001,Adventure|Animation|Comedy|Family|Fantasy,6.9,126629211.43431298,214418314.788063
1.767681,Comedy|Romance,6.0,88640448.0040197,473734704.45755
1.60246,Animation|Family,6.1,161452244.57875,448581528.698231
1.5626520000000002,Action|Adventure|Comedy|Crime|Thriller,5.5,116498874.519568,334434768.987796
1.525559,Animation|Comedy|Family,6.3,56983145.1454412,284706235.424977
1.513108,Drama|History|War|Action,6.7,139292132.577745,272625527.537294
1.303223,Horror,6.2,29124718.629892103,67496299.8944418
1.2405190000000001,Comedy,6.0,56983145.1454412,144251532.719975
1.235745,Action|Crime|Thriller,5.8,31657302.8585784,115279131.303348
1.22950499999999,Action|Drama|Thriller|War,6.1,78510111.0892746,161662974.580958
1.211626,Drama|Comedy|Music,7.1,6331460.57171569,139292132.577745
1.209516,Action|Crime|Thriller,6.0,113966290.290882,300367400.727763
1.208034,Drama,6.9,65847189.9458432,324514308.594375
1.207663,Comedy|Romance,6.5,69646066.28887261,418438688.41514903
1.161107,Action|Adventure|Comedy,7.2,32923594.9729216,89906740.1183628
1.1445940000000001,Thriller|Science Fiction|Action,6.6,29124718.629892103,67351113.1720718
1.104427,Crime|Drama|Thriller,6.5,32923594.9729216,36444209.9552846
1.085408,Adventure|Animation|Comedy|Family,6.8,120297750.862598,96786159.47784191
1.0736379999999999,Comedy|Crime|Action,6.1,56983145.1454412,268453928.240745
1.0602120000000002,Crime|Drama|Science Fiction|Thriller,6.8,39255055.5446373,86242400.9810218
1.0506870000000001,Drama,7.7,5698314.51454412,9358035.48454414
1.042311,Drama|Romance,6.8,50651684.5737255,70541855.25977221
1.019914,Family|Animation,6.4,0.0,0.0
1.0066540000000002,Action|Science Fiction|Thriller,5.3,120297750.862598,240865798.108463
1.001503,Crime|Comedy,5.7,37988763.430294104,220283464.554964
0.9817670000000001,Thriller|Drama|Crime,7.1,8864044.80040197,43391479.7788344
0.97741,Drama|Crime|Music,7.4,16208539.063592099,50692052.7000386
0.976664,Comedy|Adventure,5.7,20260673.829490196,151643897.89025602
0.972719,Drama,7.3,37988763.430294104,173110594.660907
0.9689409999999999,Horror|Drama|Thriller|Mystery,6.2,12662921.1434313,15206448.6685698
0.923632,Fantasy|Drama,6.2,101303369.147451,49967161.246598706
0.9182620000000001,Drama,6.6,60782021.48847061,262775526.169699
0.91232,Comedy,5.1,16461797.4864608,92668172.4568295
0.911808,Comedy|Drama|Romance|Fantasy,6.4,75977526.8605883,157963714.90598
0.8990739999999989,Adventure|Fantasy|Animation|Science Fiction|Family,6.1,0.0,0.0
0.886238,Action|Mystery|Science Fiction|Thriller,5.5,103835953.376137,121672281.827999
0.848261,Crime|Drama|Thriller,5.9,18994381.715147,44329315.97939079
0.8111010000000001,Animation|Comedy|Family,7.7,0.0,0.0
0.7835300000000001,Comedy,5.9,64580897.8315,189020688.933822
0.770457,Adventure|Action|Comedy|Western,6.1,69646066.28887261,72092928.8728784
0.768576,Action|Fantasy|Thriller,6.7,94971908.5757354,314190020.04793596
0.743732,Action|Adventure|Thriller,6.2,82308987.43230401,163204960.01556
0.74231,Comedy|Crime,6.0,52297864.3223716,134697582.85096002
0.7365619999999989,Drama|Music,7.3,75977526.8605883,60001591.729187705
0.736173,Comedy,5.7,35456179.20160779,114536031.835596
0.733654,Comedy|Drama|Romance,6.6,31657302.8585784,193109981.775523
0.697768,Comedy|Drama|Romance|Music,7.0,37988763.430294104,59675655.736708395
0.697146,Thriller|Action|Science Fiction,5.3,101303369.147451,42375160.05932321
0.689638,Science Fiction,5.6,113966290.290882,77085044.9381745
0.687905,Horror|Science Fiction|Thriller,5.7,41787639.7733235,131891722.65366201
0.664636,Action|Adventure|Crime|Thriller,5.3,58249437.2597843,135742080.1026
0.6637460000000001,Animation|Family|Comedy,6.0,0.0,0.0
0.66065,Action|Drama|Thriller|Crime,5.3,80536178.4722236,24582519.951698497
0.655771,Comedy,5.8,0.0,0.0
0.650841,Mystery|Thriller,4.7,41787639.7733235,0.0
0.632783,Science Fiction|Comedy|Family|Romance,4.4,105102245.49048,75304207.6860892
0.63145,Comedy|Science Fiction,4.5,32923594.9729216,0.0
0.627609,Drama|Thriller,6.6,101303369.147451,43771597.8783022
0.626782,Drama|Adventure|Romance|Thriller,6.2,50651684.5737255,182418082.296831
0.621992,Action|Adventure|Comedy|Thriller,6.0,0.0,24218344.469950303
0.591581,Animation|Family,7.6,0.0,0.0
0.58332,Drama,5.9,151955053.721176,412503060.62804
0.578555,Comedy,4.4,0.0,0.0
0.561897,Comedy|Fantasy|Romance,5.2,107634829.71916601,0.0
0.558581,Drama|Action|Thriller|Crime,5.8,0.0,0.0
0.54656,Animation|Action|Science Fiction|Family|Adventure,6.1,94971908.5757354,46542103.1997682
0.54651,Comedy|Drama,6.0,54450560.9167549,0.0
0.542611,Horror|Mystery,5.6,50651684.5737255,204929467.529231
0.533792,Action|Thriller,6.3,0.0,0.0
0.5307390000000001,Action|Adventure|Thriller,6.0,94971908.5757354,273093444.00051004
0.525341,Thriller,5.2,53184268.802411795,40735313.037540995
0.502088,Action|Adventure|Comedy|Fantasy,5.7,0.0,0.0
0.498771,Action|Comedy|Crime,6.2,0.0,0.0
0.49784399999999995,Animation|Family,5.5,0.0,0.0
0.495241,Animation|Family,6.5,37988763.430294104,57685345.9104842
0.49295,Comedy,6.6,13929213.2577745,75758873.66862041
0.48108900000000004,Horror|Thriller,4.7,35456179.20160779,41788066.5137661
0.47571,Crime|Drama|Mystery,5.1,20260673.829490196,138190.458438266
0.47518699999999997,Comedy,6.7,0.0,0.0
0.472472,History|Drama|Romance,5.1,44320224.002009794,0.0
0.468129,Horror,4.3,17728089.600803897,48846410.416417606
0.465293,Drama,7.0,40521347.65898039,61813934.32907789
0.464139,Drama|Horror|Mystery|Thriller,6.1,126629211.43431298,196863281.732773
0.45877799999999996,Action|Adventure|Drama|History|War,5.8,75977526.8605883,89906740.1183628
0.44904099999999997,Drama,6.9,54450560.9167549,101366384.90822901
0.437029,Drama|War,6.4,12662921.1434313,0.0
0.431828,Action|Comedy|Crime,6.1,25325842.286862697,0.0
0.430191,Fantasy|Animation|Science Fiction|Family,6.0,6964606.62888726,0.0
0.417675,Comedy|Drama|Romance,5.3,20260673.829490196,26120278.5032224
0.417224,Drama|Horror,6.4,6331460.57171569,0.0
0.410235,Comedy|Family,5.0,107634829.71916601,232506137.71787798
1.616724,Fantasy|Comedy|Romance|Science Fiction,4.8,106368537.604823,156143878.389357
0.39282100000000003,Comedy|Drama|Family,5.4,0.0,0.0
0.6237060000000001,Comedy,5.7,37988763.430294104,46898399.811980896
0.392556,Animation|Family,5.4,0.0,0.0
0.38703899999999997,Horror|Thriller,4.2,0.0,0.0
0.38535,Science Fiction,4.7,113966290.290882,18776682.041141298
0.385239,Adventure|Comedy|Family|Fantasy|Mystery,7.3,0.0,0.0
0.381984,Drama|Romance|Thriller,4.5,0.0,0.0
0.381729,Action|Adventure|Fantasy|Science Fiction,6.5,25325842.286862697,0.0
0.372923,Drama|Romance,5.2,44320224.002009794,46573332.4958921
0.372471,Drama|Thriller,6.4,11396629.0290882,0.0
0.361563,Drama|Comedy|Romance|Family,5.2,0.0,0.0
0.35893400000000003,Comedy|Drama|Romance,6.6,0.0,0.0
0.357619,Comedy|Crime|Thriller,5.5,30391010.744235303,0.0
0.35643600000000003,Action|Adventure|Drama|Romance|Thriller,5.8,82308987.43230401,0.0
0.33960799999999997,Action|Adventure|Thriller,5.7,50651684.5737255,38240888.521720394
0.350814,Drama|Comedy|Romance,5.0,18994381.715147,12538970.139818901
0.34954,Comedy|Drama,6.4,44320224.002009794,0.0
0.349034,Fantasy|Comedy|Family,5.9,82308987.43230401,88260560.3697167
0.340304,Crime|Drama|Thriller,6.7,0.0,299079.203026134
0.399755,Animation|Comedy,5.8,0.0,0.0
0.33226700000000003,Action|Fantasy|Science Fiction,4.3,31657302.8585784,20062635.873143803
0.32400300000000004,Action|Comedy|Drama|Romance,7.3,25325842.286862697,35111897.168976
0.323293,Comedy,4.7,0.0,0.0
0.322484,Comedy|Drama|Romance,5.7,0.0,0.0
0.322196,Comedy|Drama|Romance,5.3,10130336.914745098,0.0
0.607671,Drama|Action|Thriller|Crime,6.8,6331460.57171569,0.0
0.513728,Drama|Horror|Thriller|Crime,4.6,50651684.5737255,0.0
0.310295,Drama|Mystery|Thriller,5.3,17728089.600803897,6469258.47959851
0.309754,Drama,6.4,17094943.5436323,8941131.59915472
0.285989,Drama|Thriller,5.5,10130336.914745098,0.0
0.285304,Comedy|Drama,3.6,31657302.8585784,30850386.0671398
0.284675,Drama|Thriller,6.3,0.0,0.0
0.284476,Action|Adventure|Fantasy|Science Fiction,3.9,44320224.002009794,19228950.9327001
0.246454,Action|Science Fiction|Thriller,4.9,12662921.1434313,0.0
0.279624,Comedy,5.4,30391010.744235303,17348201.966501
0.278748,Crime|Drama,6.4,0.0,0.0
0.277798,Drama,5.0,2532584.22868627,1986494.48808368
0.47101899999999997,Mystery|Thriller,6.0,31657302.8585784,329947.605897476
0.196668,Action|Comedy|Drama,4.4,30391010.744235303,15667085.2184201
0.270453,Comedy|Thriller,5.8,0.0,0.0
0.253319,Drama|Music,7.0,22793258.058176503,21781395.6869077
0.363815,Drama,5.5,0.0,10794550.182649901
0.251747,Thriller|Comedy|Horror|Science Fiction,3.5,0.0,0.0
0.249219,Romance|Comedy|Drama,5.5,30391010.744235303,46358947.9746417
0.23555399999999999,Drama,6.5,30391010.744235303,0.0
0.23415500000000003,Horror|Mystery|Thriller,4.3,0.0,0.0
0.22519699999999998,Comedy|Drama|Family|Romance,4.7,11396629.0290882,0.0
0.22326300000000002,Crime|Comedy,6.2,12662921.1434313,33342081.7234539
0.222291,Comedy|Drama|Romance,5.8,1266292.11434313,2209499.92604854
0.21743800000000002,Animation|Family,5.9,0.0,0.0
0.210972,Fantasy|Animation|Horror|Comedy|Thriller,6.7,0.0,0.0
0.210654,Comedy|Drama|Music,5.3,0.0,0.0
0.209396,Comedy|Drama|Romance|Science Fiction,5.4,75977526.8605883,0.0
0.208168,Animation|Family|Fantasy,6.4,0.0,0.0
0.207785,Comedy|Crime|Mystery,4.5,20260673.829490196,19535331.5760575
0.20564899999999997,Action|Adventure|Animation|Fantasy|Science Fiction,5.3,18994381.715147,0.0
0.20355399999999998,Action|Comedy|Romance|Thriller,5.1,12662921.1434313,2066384.85757759
0.20296,Crime|Horror|Thriller|Mystery,5.3,2532584.22868627,0.0
0.202515,Horror|Action|Thriller,5.3,0.0,0.0
0.198227,Comedy,5.1,6331460.57171569,0.0
0.19814400000000001,Comedy,5.3,1899438.1715147,0.0
0.19801400000000002,Romance|Drama|Adventure,5.0,43053931.8876667,0.0
0.19431099999999998,Comedy|Romance|Science Fiction,6.3,0.0,871854.783646394
0.191631,Animation|Drama,6.9,0.0,0.0
0.191104,Action|Thriller|Crime,6.2,44320224.002009794,0.0
0.182246,Adventure|Action|Science Fiction,6.6,94971908.5757354,199187391.22550702
0.397483,Drama,6.3,0.0,0.0
0.174958,Romance|Drama,5.7,0.0,0.0
0.254766,Comedy|Drama|Romance,6.7,0.0,0.0
0.172019,Horror|Thriller,4.7,0.0,0.0
0.171378,Drama|Romance,7.5,0.0,0.0
0.170017,Thriller|Comedy|Crime,5.6,12662921.1434313,0.0
0.168696,Comedy,3.9,0.0,0.0
0.167002,Drama|Comedy|Romance,4.8,0.0,0.0
0.23100300000000001,Comedy|Drama|Romance,4.4,15195505.3721176,0.0
0.16315,Drama|Romance,5.8,82308987.43230401,0.0
0.16204100000000002,Drama|Foreign|Romance,5.8,18994381.715147,0.0
0.157574,Drama|Music|Romance|War,5.5,0.0,0.0
0.157001,Comedy,8.5,0.0,0.0
0.15692799999999898,History|Comedy|Drama,6.2,0.0,0.0
0.155496,Comedy|Romance,5.1,0.0,191917.966557731
0.15171300000000001,Documentary|Music,7.0,0.0,0.0
0.150887,Mystery|Horror|Thriller,4.3,0.0,0.0
0.14971600000000002,Action|Comedy|Thriller|Crime,6.4,0.0,0.0
0.130962,Drama|Comedy|Romance,6.4,0.0,0.0
0.078569,Comedy|Drama,6.1,0.0,0.0
0.152249,Action|Crime|Foreign|Thriller,5.5,0.0,0.0
0.266997,Drama|Romance|Family,6.1,0.0,0.0
0.146148,Drama,5.5,5065168.45737255,0.0
0.14611,Action|Adventure|Comedy|Crime|Romance,4.6,82308987.43230401,0.0
0.136160999999999,Comedy|Family,4.6,0.0,0.0
0.37803400000000004,Comedy|Drama|Family,6.1,8864044.80040197,0.0
0.13451300000000002,Horror|Thriller,5.0,6331460.57171569,0.0
0.13287000000000002,Drama|Family|Comedy|TV Movie,5.1,0.0,0.0
0.130377,Documentary|Music,7.5,0.0,0.0
0.188943,Comedy|Family|Fantasy,5.2,0.0,0.0
0.402275,Horror,4.6,0.0,0.0
0.128892,Drama|Romance,6.3,0.0,0.0
0.12459300000000001,Animation,6.0,0.0,0.0
0.12392,Horror|Family|Foreign,6.4,27858426.515549,17165840.7065302
0.122405,Family|Animation|Music|Drama,7.5,0.0,0.0
0.11921400000000001,Drama|Horror,5.9,10130336.914745098,10483653.9416127
0.11140499999999999,Drama|Fantasy|Science Fiction|Thriller,4.4,0.0,0.0
0.110294,Documentary,6.7,0.0,0.0
0.141201,Animation|Family,6.1,0.0,0.0
0.10490799999999999,Adventure|Animation|Action|Comedy|Family,4.0,96238200.6900785,44490945.504865505
0.317299,Drama|Comedy|Romance,5.9,0.0,0.0
0.09149199999999999,Comedy|Drama,6.5,8864044.80040197,4721861.46966875
0.09068899999999999,Drama|Romance,6.1,0.0,0.0
0.08429,Drama|Romance|Western,5.5,72178650.51755892,0.0
0.316973,Action|Drama|Thriller,5.8,0.0,0.0
0.081402,Drama,5.3,0.0,0.0
0.078959,Comedy,7.3,0.0,0.0
0.0699029999999999,Action|Drama|Foreign,5.7,0.0,0.0
0.066233,Drama|Thriller,7.4,1899438.1715147,0.0
0.059043,Comedy|Drama,5.7,0.0,0.0
0.045359,Family,5.5,0.0,0.0
0.038044999999999995,,5.4,0.0,0.0
0.035184,Comedy,5.8,0.0,0.0
0.0325769999999999,Animation,6.3,0.0,0.0
0.031018,Comedy|Drama,5.2,50651684.5737255,45634519.9841156
0.02951,Animation,7.0,0.0,0.0
0.015997,Thriller,5.2,18994381.715147,6606876.57400109
0.0068650000000000004,Romance|Comedy|Drama,7.2,0.0,0.0
0.005784,Comedy|Romance,5.5,0.0,0.0
0.080819,Drama,4.9,0.0,0.0
0.0040100000000000005,Animation|Comedy,7.3,0.0,0.0
4.215642,Science Fiction|Drama|Thriller,7.7,63269987.2714343,74045476.2072083
2.900556,Science Fiction|Adventure|Family|Fantasy,7.2,23726245.2267878,1791694309.24878
2.355353,Horror|Science Fiction|Mystery|Thriller,7.5,22596424.025512196,31144285.1722943
1.9282580000000002,Action|Adventure|Thriller|War,7.0,33894636.038268395,282936387.224976
1.3811870000000002,Drama|Fantasy|Horror|Thriller,6.0,0.0,0.0
1.3366120000000001,Science Fiction|Action|Adventure,6.6,38413920.843370795,74568199.2841904
1.241425,Drama,6.5,38413920.843370795,280195657.916352
1.193916,Horror,6.8,24178173.7072981,276128301.59175897
1.176922,Adventure|Fantasy|Action,6.5,45192848.0510245,155579712.388195
1.161942,Thriller|Action|Comedy|Crime|Drama,6.1,2259642.40255122,178214624.90275
0.9460559999999999,Science Fiction|Action|Adventure|Drama|Thriller,7.0,27115708.8306147,218733384.566958
0.925383,Comedy,6.9,10168390.8114805,61220220.455231994
0.897597,Thriller|Crime|Mystery|Drama,6.4,0.0,13806415.0795879
0.8848440000000001,Fantasy,7.3,33894636.038268395,91689512.0279635
0.851635,Music,7.4,0.0,0.0
0.786388,Drama|History,7.1,49712132.8561269,175659830.26922
0.689094,Comedy|Romance,6.7,47452490.4535757,400408633.732077
0.628746,Comedy,5.7,0.0,61350497.878308706
0.616869,Comedy|Drama,7.2,45192848.0510245,0.0
0.608984,Comedy,6.4,0.0,47491030.914393604
0.582499,Comedy|Crime,5.7,0.0,20463486.5513992
0.576708,Comedy|Mystery,6.1,0.0,41116837.2960305
0.5629770000000001,Horror|Science Fiction,5.2,6778927.20765368,0.0
0.555585,Fantasy|Animation|Drama|Family,7.3,15817496.817858499,33139312.1512948
0.531686,Action|Adventure|Animation|Family|Fantasy,7.1,0.0,0.0
0.519602,Fantasy|Animation|Family,6.7,0.0,14587189.3189415
0.49676099999999995,Drama|Romance,6.4,0.0,293291537.481027
0.492302,Horror|Thriller|Mystery,6.0,0.0,0.0
0.48339499999999996,Drama|Romance,7.1,27115708.8306147,67870619.2030286
0.481796,Comedy|Romance,5.9,0.0,0.0
0.475775,Comedy|Drama|Family|Music|Romance,5.3,29827279.7136761,34282110.4788882
0.441852,Horror|Comedy|Fantasy,6.7,18077139.220409803,47517466.4708611
0.42174799999999996,Comedy|Drama|Family|Music,6.2,112982120.12756102,128932942.626097
0.420407,Documentary|Music,7.1,0.0,3895334.26777078
0.394171,Drama|History|Mystery|Thriller,7.1,0.0,31634993.6357171
0.391453,Animation|Drama|Fantasy,7.9,135578.54415307302,0.0
0.389549,Drama|Comedy,5.9,0.0,0.0
0.348084,Action|Fantasy,6.2,0.0,0.0
0.37483,Horror|Mystery|Thriller,6.1,0.0,30002533.059133198
0.360746,Western|Comedy|Drama|Music,5.2,0.0,0.0
0.358107,War|Drama|Romance,6.7,13557854.415307302,23225903.9078029
0.352538,Comedy|Family,5.6,0.0,0.0
0.336314,Horror|Thriller,5.7,9038569.610204902,82906431.14564541
0.323363,Horror|Action|Crime|Drama|Thriller,6.4,9716462.33097027,0.0
0.31049699999999997,Horror|Mystery|Science Fiction,4.7,5649106.00637806,32538850.596737605
0.304359,Drama,7.0,36154278.440819606,121969282.87310801
0.30286799999999997,Comedy,6.6,0.0,0.0
0.250551,Comedy|Music|Romance,6.5,0.0,63756834.0059912
0.647107,Science Fiction|Action|Adventure|Thriller,5.1,40673563.245922,159728119.826125
0.228492,Drama|Crime,5.3,49712132.8561269,0.0
0.384767,Action|Horror|Science Fiction|Thriller,4.6,10168390.8114805,0.0
0.211821,Horror,5.7,0.0,28324204.001419898
0.252334,Comedy,6.3,0.0,0.0
0.245153,Comedy,5.6,0.0,0.0
0.24222,Comedy|Crime|Drama|Mystery|Romance,6.1,0.0,0.0
0.22394699999999998,Action|Adventure|Drama,7.2,0.0,0.0
0.464188,Action|Crime|Thriller,5.6,4.51928480510245,36.1542784408196
0.197996,Action|Fantasy,6.2,0.0,31762726.7014485
0.176427,Comedy,6.2,0.0,0.0
0.174119,Action,7.2,0.0,0.0
0.14752,Animation|Fantasy|Family,7.0,0.0,0.0
0.14547100000000002,Horror|Mystery,5.5,0.0,2707833.43452765
0.138161999999999,Drama|Action|Western|Romance,6.2,7908748.40892929,46682908.223042
0.115079,Horror|Drama|Thriller,5.7,18077139.220409803,0.0
0.11127000000000001,Drama|Horror|Fantasy,4.7,0.0,0.0
0.044913,Adventure|Animation|Drama,7.5,0.0,0.0
0.100664,Comedy|Mystery|Romance,6.0,0.0,0.0
0.09902999999999999,Action|Foreign,7.1,0.0,0.0
0.096512,Horror|Science Fiction,5.3,72308556.88163921,0.0
0.064322,Science Fiction|Comedy,5.0,0.0,0.0
0.07848200000000001,Comedy|Horror,5.8,79087.4840892929,0.0
0.085092,Comedy|Drama,6.7,0.0,0.0
0.063324,Adventure|Action|Science Fiction,3.0,0.0,0.0
0.36809400000000003,Comedy|Drama,6.9,0.0,0.0
0.058092,Horror|Comedy,6.0,0.0,0.0
0.051754999999999995,TV Movie|Crime|Drama,6.0,0.0,0.0
0.078907,Horror|Science Fiction,5.0,0.0,0.0
0.027705,Drama|Romance,5.4,0.0,0.0
0.104494,Drama|Foreign|Crime,5.8,0.0,0.0
0.012539,Thriller|Horror,5.5,0.0,0.0
0.0036590000000000004,Drama|Romance|Comedy,6.0,0.0,0.0
4.180540000000001,Comedy|Drama,7.6,80261728.1446979,353309720.778811
2.993102,Action|Thriller|Science Fiction|Adventure,6.4,187277365.67096102,740815170.215728
2.770692,Animation|Family|Adventure,7.3,120392592.217046,407087824.924557
2.729745,Horror|Action,6.3,60196296.1085234,175483613.698697
2.556082,Comedy|Crime,7.6,20065432.036174398,37106552.66112439
2.170136,Drama|History|War,7.7,93638682.83548091,644556400.785869
2.090322,Animation|Family|Adventure,6.6,0.0,0.0
2.0457549999999998,Action|Comedy|Crime|Thriller,6.8,44143950.47958379,326915200.675054
2.005566,Family|Animation,6.6,160523456.289395,486116613.870056
1.855981,Adventure|Animation|Drama|Family|Music,6.7,93638682.83548091,292437871.068362
1.8070400000000002,Adventure|Animation|Comedy|Family,6.0,80261728.1446979,229759715.113671
1.7869130000000002,Science Fiction|Action|Horror,4.4,46819341.4177404,0.0
1.46043,Action|Thriller|Crime|Adventure,6.6,73573250.79930641,55662690.9911427
1.422685,Mystery|Science Fiction,7.0,36117777.665114,36385739.4706979
1.418168,Adventure|Animation|Romance|Family,5.0,0.0,0.0
1.408985,Crime|Drama|Mystery,6.1,26753909.3815659,89893135.5220617
1.379837,Romance|Comedy,6.5,30766995.7888008,494793021.724308
1.339249,Mystery|Science Fiction|Thriller,6.3,88287900.9591677,253089726.05735698
1.333006,Drama,8.0,26753909.3815659,31937649.211568896
1.3168549999999999,Drama|Fantasy|Romance,6.7,113704114.871655,95625218.1279674
1.303667,Action|Drama|Thriller,6.5,120392592.217046,335293149.94241804
1.28584599999999,Action|Adventure|Drama,6.1,0.0,0.0
1.2830059999999999,Action|Adventure|Drama|Romance|Science Fiction,5.6,100327160.180872,187898944.598405
1.282567,Adventure|Family|Science Fiction,4.9,107015637.526263,182139843.21941498
1.2424979999999999,Action|Adventure|Crime|Drama|Mystery,6.7,66884773.453914896,59591231.031645395
1.22669,Fantasy|Drama|Mystery,6.8,120392592.217046,191210324.11959898
1.206274,Action|Adventure|Comedy|Crime|Drama,6.1,187277365.67096102,381837952.105954
1.175952,Horror|Mystery|Thriller,4.9,86950205.4900894,53510643.9759626
1.170499,Science Fiction|Action|Thriller,5.1,173900410.980178,507005703.79971
1.164656,Drama|Fantasy|Comedy,6.2,100327160.180872,62448141.8941741
1.152417,Science Fiction,5.6,100327160.180872,17523810.6449257
1.095887,Action|Adventure|Comedy|Romance,5.6,93638682.83548091,219382056.928841
1.090942,Adventure|Drama|Comedy,7.1,24747366.177948497,14286955.4760102
1.059234,History,6.7,33442386.726957396,387019102.157528
1.057585,Adventure|Comedy|Western|Romance|Thriller,6.1,127081069.56243798,334809823.179399
1.053252,Comedy,5.8,30766995.7888008,248800182.140615
1.041331,Crime|Thriller|Drama,6.3,80261728.1446979,171276344.741779
